SampleID	Sample_ID	short_name	sample_names	sample_names	order_treatment	orvion_sample_names	primerpairname	filtration_volume_ml	elution_volume_ul	DNA_concentration	sample_nr	wetland_sample	CW_number	CW_section	MF_number	linked_redox_sensor	CW_number_CW_section	CW_number_MF_number	sampling_date	date	season_meterological	sample_depth_information	timepoint	timepoint_MF_number	timepoint_sample_depth_information	time_continuous	obs_well	Nanobubbles_On	chloride_mg_l	cyanide_total	phosphorus_total	oxygen	temperature	redoxpot	pH	EGV3	Frontpump_flowrate		DOC	TOC	benzene_ug_l	benzene_mmol_e_l	toluene_ug_l	toluene_mmol_e_l	ethylbenzene_ug_l	ethylbenzene_mmol_e_l	o_xylene_ug_l	o_xylene_mmol_e_l	pm_xylene_ug_l	pm_xylene_mmol_e_l	xylene_ug_l	xylene_mmol_e_l	concentration_BTEX_ug_l	concentration_BTEX_mmol_e_l	naphthalene_VOC_ug_l	naphthalene_VOC_mmol_e_l	naphthalene_PAH_ug_l	naphthalene_PAH_mmol_e_l	acenaphthylene_ug_l	acenaphthylene_mmol_e_l	acenaphthene_ug_l	acenaphthene_mmol_e_l	fluorene_ug_l	fluorene_mmol_e_l	phenanthrene_ug_l	phenanthrene_mmol_e_l	anthracene_ug_l	anthracene_mmol_e_l	fluoranthene_ug_l	fluoranthene_mmol_e_l	pyrene_ug_l	pyrene_mmol_e_l	Sum_water_soluble_PAHs_ug_l	Sum_water_soluble_PAHs_no_napthalene_ug_l	Sum_water_soluble_PAHs_mmol_e_l	Sum_water_soluble_PAHs_no_napthalene_mmol_e_l	fraction_C10-C12	fraction_C12-C22	fraction_C30-C40	total_C10-C40	iron2_mg_l	iron2_measured_mmoles_l	iron2_measured_electron_acceptor_capacity_mmol_e	manganese2_mg_l	manganese2__measured_mmoles_l	manganese2_electron_acceptor_capacity_mmol_e_l	sulfate_mg_l	sulfate_measured_mmoles_l	sulfate_electron_acceptor_capacity_mmol_e	sulfate_consumption_relative_to_influent	sulfate_consumption_percentage_relative_to_influent	sulfate_consumption_relative_to_influent_mmols_e_l	sulfate_consumption_relative_to_influent_mmols_e_l_no_negatives	sulfate_consumption_1D_flow_mg_l	sulfate_consumption_percentage_1D_flow_relative_to_previous_sample	sulfate_consumption_1D_flow_mmols_e_l	sulfate_consumption_1D_flow_mmols_e_l_no_negatives	iron2_PRECIPITATED_due_to_sulfate_reduction_mg_l_Sulfate_relative_To_Influent	iron2_PRECIPITATED_due_to_sulfate_mg_l_Sulfate_relative_To_Influent_NO_NEGATIVES	iron2_TOTAL_mg_l_Sulfate_relative_To_Influent	iron2_TOTAL_mmoles_l__Sulfate_relative_To_Influent	iron2_TOTAL_mmoles_e_l__Sulfate_relative_To_Influent	iron2_PRECIPITATED_due_to_sulfate_reduction_mg_l_Sulfate_relative_To_1D_flow	iron2_PRECIPITATED_due_to_sulfate_mg_l_Sulfate_relative_To_1D_flow_NO_NEGATIVES	iron2_TOTAL_mg_l_sulfate_relative_to_1D_flow	iron2_TOTAL_mmoles_l_sulfate_relative_to_1D_flow	iron2_TOTAL_mmoles_e_l__sulfate_relative_to_1D_flow	Soluble_electron_acceptor_capacity_present_mmol_e_l	combined_TOTAL_reduced_metals_mg_l_1D_flow	combined_total_reduced_metals_mmol_e_l_1D_flow	electron_acceptor_capacity_mmol_e_consumed_rel_to_influent	electron_acceptor_capacity_mmol_e_consumed_rel_to_influent_contribution_manganese2	electron_acceptor_capacity_mmol_e_consumed_rel_to_influent_contribution_iron2	electron_acceptor_capacity_mmol_e_consumed_rel_to_influent_contribution_sulfate	electron_acceptor_capacity_mmol_e_consumed_rel_to_1D_flow	electron_acceptor_capacity_mmol_e_consumed_rel_to_1D_flow_contribution_manganese2	electron_acceptor_capacity_mmol_e_consumed_rel_to_1D_flow_contribution_iron2	electron_acceptor_capacity_mmol_e_consumed_rel_to_1D_flow_contribution_sulfate	electron_donor_acceptor_balance_BTEXN_acceptors_consumed_relative_to_influent	electron_donor_acceptor_balance_BTEXN_acceptors_consumed_relative_to_1D_flow	electron_donor_acceptor_balance_BTEXN_PAH_acceptors_consumed_relative_to_influent	electron_donor_acceptor_balance_BTEXN_PAH_acceptors_consumed_relative_to_1D_flow	electron_capacity_balance_influent	electron_balance_1D_flow	dominant_electron_acceptor_species_influent	dominant_electron_acceptor_species_1D_flow
CW_63	CW_63	CW2MF01_2	CW2MF01_2_December_2024	CW2MF01_2_December_2024	63	S8066	515F806R	150	65	7,6	14213114-001	Wetland	CW_2	Section_1	MF01	CW2S1-1	CW_2_Section_1	CW_2_MF01	2024-12-17	17/12/2024	Winter	0.15-0.30	T2	T2_MF01	T2_0.15-0.30	2	CW2_MF01	no	68	27	1,2	3,51	9,6	-99	6,95	802	0,2	0,01	22	13	530	0,203559083	0,5	0,000195355	500	0,197795988	230	0,090986154	180	0,071206556	410		1443,50	0,40	1900	0,711554966	510	0,190996333	0,01	3,67961E-06	0,01	3,7611E-06	0,005	1,865E-06	0,001	3,70308E-07	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	510,03	0,03	0,191007477	1,1144E-05	3800	40	2.5	3900	12	0,214861235	0,214861235	2,6	0,047332969	0,094665938	54	0,562148657	4,497189257	27	33,33333333	2,248594628	2,248594628	27	33,33333333	2,248594628	2,248594628	15,69519051	15,69519051	27,69519051	0,495885237	0,495885237	15,69519051	15,69519051	27,69519051	0,495885237	0,495885237	4,497189257	30,29519051	0,590551176	2,839145804	0,033343106	0,174660011	0,791996883	2,839145804	0,033343106	0,174660011	0,791996883	-1,73	-1,73	-1,73	-1,73	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_64	CW_64	CW2MF02_2	CW2MF02_2_December_2024	CW2MF02_2_December_2024	64	S8067	515F806R	150	65	3,1	14213114-002	Wetland	CW_2	Section_1	MF02	CW2S1-3-4	CW_2_Section_1	CW_2_MF02	2024-12-17	17/12/2024	Winter	0.60-0.80	T2	T2_MF02	T2_0.60-0.80	2	CW2_MF02	no	68	28	0,79	0,36	9,1	-1,35	7,18	1140	0,2	0,01	14	14	520	0,199718346	97	0,03789885	470	0,185928228	200	0,079118395	300	0,118677593	500		1587,00	0,42	3100	1,160958103	1200	0,449403136	130	0,047834943	100	0,03761105	41	0,015292985	13	0,004814004	3,5	0,001296078	0,69	0,00025246	0,63	0,000230507	1488,82	288,82	0,556735164	0,107332027	6000	2200	2.5	8200	0,6	0,010743062	0,010743062	1	0,018204988	0,036409976	68	0,707890902	5,663127212	13	16,04938272	1,082656673	1,082656673	13	16,04938272	1,082656673	1,082656673	7,556943577	7,556943577	8,156943577	0,146050915	0,146050915	7,556943577	7,556943577	8,156943577	0,146050915	0,146050915	5,663127212	9,156943577	0,182460891	1,265117564	0,028779915	0,115444539	0,855775545	1,265117564	0,028779915	0,115444539	0,855775545	0,32	0,32	0,43	0,43	Insufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_65	CW_65	CW2MF05_2	CW2MF05_2_December_2024	CW2MF05_2_December_2024	65	S8068	515F806R	150	65	7,7	14213114-003	Wetland	CW_2	Section_2	MF05	CW2S2-1	CW_2_Section_2	CW_2_MF05	2024-12-17	17/12/2024	Winter	0.15-0.30	T2	T2_MF05	T2_0.15-0.30	2	CW2_MF05	no	62	15	1,1	0,6	9,5	-152	7,33	890	0,1	0,01	18	17	110	0,042248112	1,5	0,000586065	24	0,009494207	13	0,005142696	8,7	0,00344165	21,7		157,20	0,05	42	0,01572911	1,4	0,000524304	0,01	3,67961E-06	0,01	3,7611E-06	0,005	1,865E-06	0,001	3,70308E-07	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	1,43	0,03	0,000535448	1,1144E-05	65	2,5	2.5	95	35	0,626678603	0,626678603	6,7	0,121973421	0,243946841	0,5	0,00520508	0,041640641	80,5	99,38271605	6,704143244	6,704143244	53,5	99,07407407	4,455548615	4,455548615	46,79491984	46,79491984	81,79491984	1,464546461	1,464546461	31,09972934	31,09972934	66,09972934	1,183522459	1,183522459	0,041640641	72,79972934	1,4274693	8,412636546	0,028997668	0,174088878	0,796913454	5,883017916	0,041466275	0,201176076	0,757357649	-8,34	-5,81	-8,34	-5,81	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_66	CW_66	CW2MF06_2	CW2MF06_2_December_2024	CW2MF06_2_December_2024	66	S8069	515F806R	150	65	4,45	14213114-004	Wetland	CW_2	Section_2	MF06	CW2S2-3-4	CW_2_Section_2	CW_2_MF06	2024-12-17	17/12/2024	Winter	0.60-0.80	T2	T2_MF06	T2_0.60-0.80	2	CW2_MF06	no	67	27	0,97	0,37	9,6	-142	6,98	1040	0,2	0,01	13	13	580	0,22276277	31	0,012112003	420	0,16614863	210	0,083074315	230	0,090986154	440		1471,00	0,40	1800	0,674104705	280	0,104860732	38	0,013982522	32	0,012035536	10	0,003729996	2,8	0,001036862	0,55	0,000203669	0,08	2,92707E-05	0,07	2,56119E-05	363,5	83,5	0,135904201	0,031043469	4000	1100	2.5	5100	4,2	0,075201432	0,075201432	2	0,036409976	0,072819953	40	0,416406413	3,331251301	41	50,61728395	3,414532584	3,414532584	28	41,17647059	2,331875911	2,331875911	23,83343743	23,83343743	28,03343743	0,501941583	0,501941583	16,27649386	16,27649386	20,47649386	0,366633731	0,366633731	3,331251301	22,47649386	0,439453683	3,98929412	0,018253844	0,125822155	0,855924001	2,771329594	0,026276179	0,132295246	0,841428575	-2,91	-1,70	-2,88	-1,67	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_67	CW_67	CW2MF09_2	CW2MF09_2_December_2024	CW2MF09_2_December_2024	67	S8070	515F806R	150	65	7,2	14213114-005	Wetland	CW_2	Section_3	MF09	CW2S3-1	CW_2_Section_3	CW_2_MF09	2024-12-17	17/12/2024	Winter	0.15-0.30	T2	T2_MF09	T2_0.15-0.30	2	CW2_MF09	no	62	23	1,5	5,7	8,7	-122	7,05	622	0,1	0,01	12	18	570	0,218922033	12	0,004688517	260	0,102853914	130	0,051426957	110	0,043515117	240		1082,00	0,33	160	0,059920418	110	0,041195288	2,3	0,000846311	1,4	0,000526555	0,51	0,00019023	0,13	4,814E-05	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	114,344	4,344	0,042807991	0,001612703	250	30	2.5	280	21	0,376007162	0,376007162	4	0,072819953	0,145639905	0,5	0,00520508	0,041640641	80,5	99,38271605	6,704143244	6,704143244	0	0	0	0	46,79491984	46,79491984	67,79491984	1,21387502	1,21387502	0	0	21	0,376007162	0,376007162	0,041640641	25	0,521647067	8,063658169	0,01806127	0,150536518	0,831402213	0,521647067	0,279192417	0,720807583	0	-7,68	-0,14	-7,68	-0,13	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Manganese Dominant electron acceptor
CW_68	CW_68	CW2MF10_2	CW2MF10_2_December_2024	CW2MF10_2_December_2024	68	S8071	515F806R	150	65	5,1	14213114-006	Wetland	CW_2	Section_3	MF10	CW2S3-3-4	CW_2_Section_3	CW_2_MF10	2024-12-17	17/12/2024	Winter	0.60-0.80	T2	T2_MF10	T2_0.60-0.80	2	CW2_MF10	no	67	26	0,57	0,49	9,5	-115	7,02	536	0,2	0,01	11	12	660	0,25348867	34	0,013284133	400	0,15823679	210	0,083074315	190	0,075162475	400		1494,00	0,43	1900	0,711554966	710	0,265896856	58	0,021341744	41	0,01542053	13	0,004848995	3,4	0,001259047	0,73	0,000270325	0,06	2,1953E-05	0,03	1,09765E-05	826,22	116,22	0,309070427	0,043173571	3500	910	2.5	4400	2,4	0,042972247	0,042972247	2,1	0,038230475	0,07646095	42	0,437226733	3,497813866	39	48,14814815	3,247970019	3,247970019	-2	-5	-0,166562565	0	22,67083073	22,67083073	25,07083073	0,448895805	0,448895805	-1,162606704	0	2,4	0,042972247	0,042972247	3,497813866	4,5	0,119433197	3,773326774	0,020263538	0,118965526	0,860770936	0,119433197	0,640198471	0,359801529	0	-2,64	1,02	-2,59	1,06	Sufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Iron Dominant electron acceptor
CW_69	CW_69	CW3MF01_2	CW3MF01_2_December_2024	CW3MF01_2_December_2024	69	S8072	515F806R	150	65	9,45	14214080-001	Wetland	CW_3	Section_1	MF01	CW3S1-1	CW_3_Section_1	CW_3_MF01	2024-12-17	18/12/2024	Winter	0.15-0.30	T2	T2_MF01	T2_0.15-0.30	2	CW3_MF01	no	63	22	1,7	4,3	9,8	-106	7,09	1102	0,2	0,01	9,8	10	550	0,211240558	13	0,005079227	140	0,055382877	110	0,043515117	59	0,023339927	169		872,00	0,27	32	0,011984084	0,17	6,36654E-05	0,11	4,04757E-05	0,01	3,7611E-06	0,005	1,865E-06	0,01	3,70308E-06	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	0,309	0,139	0,000114938	5,12729E-05	2,5	2,5	2.5	5	25	0,447627574	0,447627574	3,8	0,069178955	0,13835791	0,5	0,00520508	0,041640641	80,5	99,38271605	6,704143244	6,704143244	80,5	99,38271605	6,704143244	6,704143244	46,79491984	46,79491984	71,79491984	1,285495431	1,285495431	46,79491984	46,79491984	71,79491984	1,285495431	1,285495431	0,041640641	75,59491984	1,423853341	8,127996585	0,017022388	0,158156493	0,82482112	8,127996585	0,017022388	0,158156493	0,82482112	-7,84	-7,84	-7,84	-7,84	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_70	CW_70	CW3MF02_2	CW3MF02_2_December_2024	CW3MF02_2_December_2024	70	S8073	515F806R	150	65	4,9	14214080-002	Wetland	CW_3	Section_1	MF02	CW3S1-3-4	CW_3_Section_1	CW_3_MF02	2024-12-17	18/12/2024	Winter	0.60-0.80	T2	T2_MF02	T2_0.60-0.80	2	CW3_MF02	no	70	27	0,45	0,49	9,6	-145	6,92	850	0,2	0,01	11	11	590	0,226603508	49	0,01914478	650	0,257134784	240	0,094942074	280	0,110765753	520		1809,00	0,50	3000	1,123507841	1400	0,524303659	80	0,029436888	110	0,041372155	32	0,011935988	11	0,004073388	2,4	0,000888739	0,42	0,000153671	0,36	0,000131718	1636,18	236,18	0,612296208	0,087992548	8900	1900	2.5	11000	0,5	0,008952551	0,008952551	0,8	0,014563991	0,029127981	58	0,603789298	4,830314387	23	28,39506173	1,915469498	1,915469498	23	28,39506173	1,915469498	1,915469498	13,3699771	13,3699771	13,8699771	0,248343368	0,248343368	13,3699771	13,3699771	13,8699771	0,248343368	0,248343368	4,830314387	14,6699771	0,277471349	2,192940847	0,013282611	0,113246724	0,873470664	2,192940847	0,013282611	0,113246724	0,873470664	-0,57	-0,57	-0,48	-0,48	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_71	CW_71	CW3MF05_2	CW3MF05_2_December_2024	CW3MF05_2_December_2024	71	S8074	515F806R	150	65	5	14214080-003	Wetland	CW_3	Section_2	MF05	CW3S2-1	CW_3_Section_2	CW_3_MF05	2024-12-17	18/12/2024	Winter	0.15-0.30	T2	T2_MF05	T2_0.15-0.30	2	CW3_MF05	no	68	0,2	0,35	6,9	8,6	-89	6,98	690	0,2	0,01	1,1	1,5	3,5	0,001344258	0,4	0,000156284	4,4	0,001740605	2,1	0,000830743	1,8	0,000712066	3,9		12,20	0,00	12	0,004494031	0,04	1,49801E-05	0,01	3,67961E-06	0,01	3,7611E-06	0,005	1,865E-06	0,001	3,70308E-07	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	0,07	0,03	2,61241E-05	1,1144E-05	2,5	2,5	2.5	5	2,5	0,044762757	0,044762757	6,9	0,125614418	0,251228837	10	0,104101603	0,832812825	71	87,65432099	5,91297106	5,91297106	-9,5	-1900	-0,791172184	0	41,272538	41,272538	43,772538	0,783751799	0,783751799	-5,522381845	0	2,5	0,044762757	0,044762757	0,832812825	9,4	0,295991594	6,947951696	0,036158691	0,112803288	0,851038021	0,295991594	0,848770174	0,151229826	0	-6,94	-0,29	-6,94	-0,29	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Iron Dominant electron acceptor
CW_72	CW_72	CW3MF06_2	CW3MF06_2_December_2024	CW3MF06_2_December_2024	72	S8075	515F806R	150	65	8,1	14214080-004	Wetland	CW_3	Section_2	MF06	CW3S2-3-4	CW_3_Section_2	CW_3_MF06	2024-12-17	18/12/2024	Winter	0.60-0.80	T2	T2_MF06	T2_0.60-0.80	2	CW3_MF06	no	70	27	0,8	42	8,7	-112	7,06	844	0,2	0,01	8,4	8,6	450	0,172833184	29	0,011330584	320	0,126589432	150	0,059338796	130	0,051426957	280		1079,00	0,31	2000	0,749005227	270	0,101115706	25	0,009199028	39	0,014668309	9,2	0,003431597	3	0,001110924	0,55	0,000203669	0,09	3,29295E-05	0,07	2,56119E-05	346,91	76,91	0,129787774	0,028672069	4000	1000	2.5	5000	0,8	0,014324082	0,014324082	0,9	0,016384489	0,032768979	61	0,635019779	5,080158234	20	24,69135802	1,665625651	1,665625651	-3	-5,172413793	-0,249843848	0	11,62606704	11,62606704	12,42606704	0,22249001	0,22249001	-1,743910056	0	0,8	0,014324082	0,014324082	5,080158234	1,7	0,047093061	1,920884639	0,017059316	0,115826846	0,867113837	0,047093061	0,695834545	0,304165455	0	-0,86	1,01	-0,83	1,04	Sufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Iron Dominant electron acceptor
CW_73	CW_73	CW3MF09_2	CW3MF09_2_December_2024	CW3MF09_2_December_2024	73	S8076	515F806R	150	65	6,4	14214080-005	Wetland	CW_3	Section_3	MF09	CW3S3-1	CW_3_Section_3	CW_3_MF09	2024-12-17	18/12/2024	Winter	0.15-0.30	T2	T2_MF09	T2_0.15-0.30	2	CW3_MF09	no	62	19	2,5	5,3	8,9	-89	7,1	712	0,2	0,01	13	14	170	0,065292536	1,4	0,000546994	25	0,009889799	13	0,005142696	6,2	0,00245267	19,2		215,60	0,08	14	0,005243037	3,2	0,001198408	0,2	7,35922E-05	0,12	4,51333E-05	0,005	1,865E-06	0,001	3,70308E-07	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	3,53	0,33	0,001320837	0,000122429	2,5	2,5	2.5	5	24	0,429722471	0,429722471	3,6	0,065537957	0,131075915	0,5	0,00520508	0,041640641	80,5	99,38271605	6,704143244	6,704143244	9,5	95	0,791172184	0,791172184	46,79491984	46,79491984	70,79491984	1,267590328	1,267590328	5,522381845	5,522381845	29,52238184	0,528601286	0,528601286	0,041640641	33,12238184	0,659677201	8,102809487	0,016176601	0,156438372	0,827385027	1,450849385	0,09034426	0,364339188	0,545316552	-8,02	-1,37	-8,02	-1,37	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_74	CW_74	CW3MF10_2	CW3MF10_2_December_2024	CW3MF10_2_December_2024	74	S8077	515F806R	150	65	19,3	14214080-006	Wetland	CW_3	Section_3	MF10	CW3S3-3-4	CW_3_Section_3	CW_3_MF10	2024-12-17	18/12/2024	Winter	0.60-0.80	T2	T2_MF10	T2_0.60-0.80	2	CW3_MF10	no	69	27	1,2	0,61	8,7	-105	7,01	645	0,2	0,01	10	11	750	0,288055307	38	0,014846972	550	0,217575586	240	0,094942074	200	0,079118395	440		1778,00	0,52	3400	1,273308887	2100	0,786455489	78	0,028700966	73	0,027456066	21	0,007832992	5,4	0,001999663	0,99	0,000366605	0,1	3,65884E-05	0,06	2,1953E-05	2278,55	178,55	0,852870323	0,066414834	5100	1200	2.5	6300	3,4	0,06087735	0,06087735	1,3	0,023666485	0,047332969	46	0,478867375	3,830938996	35	43,20987654	2,914844889	2,914844889	15	24,59016393	1,249219238	1,249219238	20,34561732	20,34561732	23,74561732	0,425167723	0,425167723	8,719550281	8,719550281	12,11955028	0,217001796	0,217001796	3,830938996	13,41955028	0,264334765	3,387345581	0,013973469	0,125516489	0,860510042	1,513554003	0,031272732	0,143372351	0,825354917	-1,59	0,28	-1,53	0,35	Sufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_75	CW_75	CWinf_3	CWinf_3_February_2025	CWinf_3_February_2025	75	S8395	515F806R	150	65	4,80	14243903-002	INF	CW_0	Section_0	INF	NA	CW_0_Section_0	CW_0_INF	2025-02-17	17/02/2025	Winter	INF	T3	T3_INF	T3_INF	3	INFLOW	no	72	25	1,3	NA	NA	NA	NA	NA	NA	0,01	64	17	660	0,25348867	210	0,082049056	770	0,304605821	280	0,110765753	500	0,197795988	780		2420,00	0,64	5900	2,209565421	7000	2,621518296	310	0,114067941	280	0,10531094	190	0,070869931	180	0,066655445	35	0,012960781	19	0,006951792	21	0,00768356	8035	1035	3,006018687	0,384500391	8900	4200	2.5	13000	0,5	0,008952551	0,008952551	0,8	0,014563991	0,029127981	82	0,853633146	6,829065168	0	0	0	0	0	0	0	0	0	0	0,5	0,008952551	0,008952551	0	0	0,5	0,008952551	0,008952551	6,829065168	1,3	0,038080533	0,038080533	0,764904772	0,235095228	0	0,038080533	0,764904772	0,235095228	0	2,81	2,81	3,20	3,20	Insufficient Capacity	Insufficient Capacity	Iron Dominant electron acceptor	Iron Dominant electron acceptor
CW_76	CW_76	CW1eff_3	CW1eff_3_February_2025	CW1eff_3_February_2025	76	S8396	515F806R	150	65	5,70	14243903-001	EFF	CW_1	Section_5	EFF	NA	CW_1_Section_5	CW_1_EFF	2025-02-17	17/02/2025	Winter	EFF	T3	T3_EFF	T3_EFF	3	CW1_OUT	no	62	20	1,4	1,65	8,1	-83	7,16	845	0,2	0,01	7,2	7,7	150	0,057611061	1	0,00039071	100	0,039559198	33	0,013054535	29	0,011472167	62		319,00	0,10	600	0,224701568	320	0,119840836	4	0,001471844	4	0,001504442	2	0,000745999	1,6	0,000592493	0,19	7,03585E-05	0,03	1,09765E-05	0,02	7,31768E-06	331,84	11,84	0,124244268	0,004403431	1100	280	2.5	1400	10	0,17905103	0,17905103	2,7	0,049153468	0,098306936	24	0,249843848	1,998750781	58	70,73170732	4,830314387	4,830314387	38	61,29032258	3,164688736	3,164688736	33,71559442	33,71559442	43,71559442	0,782732219	0,782732219	22,08952738	22,08952738	32,08952738	0,574566291	0,574566291	1,998750781	34,78952738	0,672873228	5,711353542	0,017212546	0,137048462	0,845738992	3,837561964	0,025617029	0,149721697	0,824661274	-5,39	-3,52	-5,38	-3,51	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_77	CW_77	CW2eff_3	CW2eff_3_February_2025	CW2eff_3_February_2025	77	S8397	515F806R	150	65	3,85	14244714-001	EFF	CW_2	Section_5	EFF	NA	CW_2_Section_5	CW_2_EFF	2025-02-17	18/02/2025	Winter	EFF	T3	T3_EFF	T3_EFF	3	CW2_OUT	no	68	25	1,2	0,72	7,3	-112	7,21	1029	0,2	0,01	13	13	620	0,23812572	8,7	0,003399175	560	0,221531506	180	0,071206556	190	0,075162475	370		1558,70	0,46	3900	1,460560193	4900	1,835062807	390	0,143504829	220	0,08274431	99	0,036926964	35	0,012960781	1,9	0,000703585	0,09	3,29295E-05	0,04	1,46354E-05	5646,03	746,03	2,111950842	0,276888035	4800	1400	2.5	6200	1,5	0,026857654	0,026857654	1,5	0,027307482	0,054614965	61	0,635019779	5,080158234	21	25,6097561	1,748906933	1,748906933	-4	-7,01754386	-0,33312513	0	12,20737039	12,20737039	13,70737039	0,245431878	0,245431878	-2,325213408	0	1,5	0,026857654	0,026857654	5,080158234	3	0,081472619	2,048953776	0,02665505	0,119784	0,853560951	0,081472619	0,670347476	0,329652524	0	-0,13	1,84	0,15	2,12	Insufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Iron Dominant electron acceptor
CW_78	CW_78	CW3eff_3	CW3eff_3_February_2025	CW3eff_3_February_2025	78	S8398	515F806R	150	65	2,80	14245613-001	EFF	CW_3	Section_5	EFF	NA	CW_3_Section_5	CW_3_EFF	2025-02-17	19/02/2025	Winter	EFF	T3	T3_EFF	T3_EFF	3	CW3_OUT	no	67	32	1,3	0,39	7,2	-101	7,08	866	0,2	0,01	13	13	750	0,288055307	2	0,00078142	710	0,280870302	210	0,083074315	240	0,094942074	450		1924,00	0,57	4400	1,6478115	3000	1,123507841	110	0,040475721	140	0,05265547	43	0,016038984	20	0,007406161	1,6	0,000592493	0,08	2,92707E-05	0,04	1,46354E-05	3314,72	314,72	1,240720576	0,117212735	5800	1400	2.5	7200	0,7	0,012533572	0,012533572	1,1	0,020025487	0,040050974	67	0,697480741	5,57984593	15	18,29268293	1,249219238	1,249219238	-2	-3,076923077	-0,166562565	0	8,719550281	8,719550281	9,419550281	0,168658018	0,168658018	-1,162606704	0	0,7	0,012533572	0,012533572	5,57984593	1,8	0,052584546	1,45792823	0,027471156	0,115683347	0,856845497	0,052584546	0,761649134	0,238350866	0	0,76	2,16	0,88	2,28	Insufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Iron Dominant electron acceptor
CW_79	CW_79	CW1MF01_3	CW1MF01_3_February_2025	CW1MF01_3_February_2025	79	S8399	515F806R	150	65	5,45	14243904-001	Wetland	CW_1	Section_1	MF01	CW1S1-1	CW_1_Section_1	CW_1_MF01	2025-02-17	17/02/2025	Winter	0.15-0.30	T3	T3_MF01	T3_0.15-0.30	3	CW1_MF01	no	70	31	1,8	5,1	7,4	-109	7,11	855	0,2	0,01	12	11	550	0,211240558	2	0,00078142	370	0,146369031	160	0,063294716	150	0,059338796	310		1244,00	0,36	2200	0,82390575	3000	1,123507841	0,47	0,000172942	0,26	9,77887E-05	0,13	4,849E-05	0,1	3,70308E-05	0,02	7,40616E-06	0,02	7,31768E-06	0,002	7,31768E-07	3001,002	1,002	1,123879548	0,000371707	4300	70	2.5	4400	9,7	0,173679499	0,173679499	2	0,036409976	0,072819953	56	0,582968978	4,663751822	26	31,70731707	2,165313346	2,165313346	26	31,70731707	2,165313346	2,165313346	15,11388715	15,11388715	24,81388715	0,444295204	0,444295204	15,11388715	15,11388715	24,81388715	0,444295204	0,444295204	4,663751822	26,81388715	0,517115157	2,682428503	0,027147025	0,165631704	0,807221271	2,682428503	0,027147025	0,165631704	0,807221271	-1,50	-1,50	-1,50	-1,50	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
