SampleID	Sample_ID	Sample_Names	Orvion_Sample_Names	CW_Section	CW_Number	CW_Number_Section	CW_Number_MF_number	MF_number	Wetland_Sample	Linked_redox_Sensor	Sample_depth	Sample_depth_information	Primerpairname	Short_Name	Sample_or_Control	Timepoint	Timepoint_Sample_depth_information	Sampling_Date	Season_Meterological	Filtration_Volume_ml	Elution_Volume_ul	DNA_concentration	Order_Treatment	sample_nr	obs_well	date	DOC	TOC	benzene_ug_l	benzene_mmol_e_l	toluene_ug_l	toluene_mmol_e_l	ethylbenzene_ug_l	ethylbenzene_mmol_e_l	o_xylene_ug_l	o_xylene_mmol_e_l	pm_xylene_ug_l	pm_xylene_mmol_e_l	xylene_ug_l	xylene_mmol_e_l	concentration_BTEX_ug_l	concentration_BTEX_mmol_e_l	naphthalene_VOC_ug_l	naphthalene_VOC_mmol_e_l	phenol	m_cresol	o_cresol	p_cresol	cresol	2_ethylphenol	3_ethylphenol	24_dimethylphenol	25_dimethylphenol	3,5+2,3-dimethylphenol+4-ethylphenol	26_dimethylphenol	34_dimethylphenol	c2_alkylphenols_total	235_trimethylphenol	345_trimethylphenol	2_isopropylphenol	c3_alkylphenols_total	thymol	p_[tert]butylphenol	c4_alkylphenols_total	naphthalene_PAH_ug_l	acenaphthylene_ug_l	acenaphthene_ug_l	fluorene_ug_l	phenanthrene_ug_l	anthracene_ug_l	fluoranthene_ug_l	pyrene_ug_l	naphthalene_PAH_mmol_e_l	acenaphthylene_mmol_e_l	acenaphthene_mmol_e_l	fluorene_mmol_e_l	phenanthrene_mmol_e_l	anthracene_mmol_e_l	fluoranthene_mmol_e_l	pyrene_mmol_e_l	benzo[a]anthracene	chrysene	benzo[b]fluoranthene	benzo[k]fluoranthene	benzo[a]pyrene		dibenz[a,h]anthracene	benzo[ghi]perylene	indeno[1,2,3-cd]pyrene	Sum_water_soluble_PAHs_ug_l	Sum_water_soluble_PAHs_no_napthalene_ug_l	Sum_water_soluble_PAHs_mmol_e_l	Sum_water_soluble_PAHs_no_napthalene_mmol_e_l	PAH_total_16_ug	fraction_C10-C12	fraction_C12-C22	fraction_C22-C30	fraction_C30-C40	total_C10-C40	Electron_Donor_Load	Total_Electron_Acceptor_Capacity	chloride_mg_l	nitrite_mg_l	nitrite_N_mg_l	nitrate_mg_l	iron2_precipated_due_to_sulfate_reduction_mg_l_Sulfate_relative_To_Influent	iron2_precipated_due_to_sulfate_reduction_no_negative_values_mg_l_Sulfate_relative_To_Influent	iron2_mg_l	iron2_measured_mmoles_l	iron2_measured_electron_acceptor_capacity_mmol_e	total_iron2_mg_l_Sulfate_relative_To_Influent	iron2_total_mmoles_l__Sulfate_relative_To_Influent	iron2_total_electron_acceptor_capacity_mmol_e__Sulfate_relative_To_Influent	iron2_precipated_due_to_sulfate_reduction_mg_l_Sulfate_relative_To_1D_Flow	iron2_precipated_due_to_sulfate_reduction_no_negative_values_mg_l_Sulfate_relative_To_1D_Flow	total_iron2_mg_l_Sulfate_relative_To_1D_Flow	iron2_total_mmoles_l__Sulfate_relative_To_1D_Flow	iron2_total_electron_acceptor_capacity_mmol_e__Sulfate_relative_To_1D_Flow	manganese2_mg_l	manganese2_mmoles_l	manganese2_electron_acceptor_capacity_mmol_e_l	Ratio_iron2_manganese2_in_mmoles_l	Ratio_iron2_to_manganese2_in_mmoles_e_l	combined_total_reduced_metals_mg_l	combined_total_reduced_metals_mmol_e_l	cyanide_total	phosphorus_total	nitrate_consumption_relative_to_influent	nitrate_N_mg_l	nitrate_mmoles_l	nitrate_electron_acceptor_capacity_mmol_e	sulfate_consumption_relative_to_influent	sulfate_consumption_percentage_relative_to_influent	sulfate_consumption_relative_to_influent_mmols_e_l	sulfate_consumption_1D_flow_mg_l	sulfate_consumption_percentage_1D_flow_relative_to_previous_sample	sulfate_consumption_1D_flow_mmols_e_l	sulfate_consumption_1D_flow_mmols_e_l_no_negatives	sulfate_mg_l	sulfate_mmoles_l	sulfate_electron_acceptor_capacity_mmol_e	combined_remaining_soluble_electron_acceptor_capacity	total_electron_acceptor_capacity_consumed_mmol_e_l_relative_To_Influent	electron_acceptor_relative_contribution_manganse_Sulfate_relative_To_Influent	electron_acceptor_relative_contribution_iron_Sulfate_relative_To_Influent	electron_acceptor_relative_contribution_sulfate_Sulfate_relative_To_Influent	total_electron_acceptor_capacity_consumed_mmols_e_l_Sulfate_relative_To_1D_Flow	electron_acceptor_relative_contribution_manganse_Sulfate_relative_To_1D_Flow	electron_acceptor_relative_contribution_iron_Sulfate_relative_To_1D_Flow	electron_acceptor_relative_contribution_sulfate_Sulfate_relative_To_1D_Flow	oxygen	temperature	redoxpot	pH	EGV3	Frontpump_flowrate		electron_acceptor_donor_balance_BTEXN_minus_total_e_acceptors_consumed_relative_to_influent	electron_acceptor_donor_balance_BTXN_PAH_e_acceptors_consumed_relative_to_influent	electron_acceptor_donor_balance_BTXN_PAH_e_acceptors_consumed_relative_to_1D_flow	electron_acceptor_donor_balance_BTXN_PAH_e_acceptors_consumed_relative_to_1D_flow
CW_69	CW_69	CW3MF01_2_December_2024	S8072	Section_1	CW_3	CW_3_Section_1	CW_3_MF01	MF01	Wetland	CW3S1-1	0.15-0.30	0.15-0.30	515F806R	CW3MF01_2	True Sample	T2	T2_0.15-0.30	2024-12-17	Winter	150	65	9,45	69	14214080-001	CW3_MF01	18/12/2024	9,8	10	550	0,211240558	13	0,005079227	140	0,055382877	110	0,043515117	59	0,023339927	169		872,00	0,27	32	0,011984084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,17	0,11	0,01	0,005	0,01	0,001	0,001	0,002	6,36654E-05	4,04757E-05	3,7611E-06	1,865E-06	3,70308E-06	3,70308E-07	3,65884E-07	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	0,309	0,139	0,000114938	5,12729E-05	0,042	2.5	2.5	2.5	2.5	5	872		63	0.03	0.01	0.075	46,79491984	46,79491984	25	0,447627574	0,447627574	71,79491984	1,285495431	1,285495431	46,79491984	46,79491984	71,79491984	1,285495431	1,285495431	3,8	0,069178955	0,13835791	18,58217475	9,291087374	75,59491984	1,423853341	22	1.7	1	0,017	0,000274194	0,001370968	80,5	99,38	6,704143244	80,5	99,38	6,704143244	6,704143244	0,5	0,00520508	0,041640641	0,043011609	8,13	0,017022388	0,158156493	0,82482112	8,13	15,81564925	1,702238782	82,48211196	4.3	9.8	-106	7.09	1102	0.2	0.01	-7,84	-7,84	-7,84	-7,84
CW_70	CW_70	CW3MF02_2_December_2024	S8073	Section_1	CW_3	CW_3_Section_1	CW_3_MF02	MF02	Wetland	CW3S1-3-4	0.60-0.80	0.60-0.80	515F806R	CW3MF02_2	True Sample	T2	T2_0.60-0.80	2024-12-17	Winter	150	65	4,9	70	14214080-002	CW3_MF02	18/12/2024	11	11	590	0,226603508	49	0,01914478	650	0,257134784	240	0,094942074	280	0,110765753	520		1809,00	0,50	3000	1,123507841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1400	80	110	32	11	2,4	0,42	0,36	0,524303659	0,029436888	0,041372155	0,011935988	0,004073388	0,000888739	0,000153671	0,000131718	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	1636,18	236,18	0,612296208	0,087992548	1600	8900	1900	2.5	2.5	11000	3.409		70	0.03	0.01	0.075	13,3699771	13,3699771	0,5	0,008952551	0,008952551	13,8699771	0,248343368	0,248343368	13,3699771	13,3699771	13,8699771	0,248343368	0,248343368	0,8	0,014563991	0,029127981	17,0518765	8,525938249	14,6699771	0,277471349	27	0.45	1	0,017	0,000274194	0,001370968	23	28,40	1,915469498	23	28,40	1,915469498	1,915469498	58	0,603789298	4,830314387	4,831685355	2,19	0,013282611	0,113246724	0,873470664	2,19	11,32467245	1,328261139	87,34706641	0.49	9.6	-145	6.92	850	0.2	0.01	-0,57	-0,48	-0,57	-0,48
CW_71	CW_71	CW3MF05_2_December_2024	S8074	Section_2	CW_3	CW_3_Section_2	CW_3_MF05	MF05	Wetland	CW3S2-1	0.15-0.30	0.15-0.30	515F806R	CW3MF05_2	True Sample	T2	T2_0.15-0.30	2024-12-17	Winter	150	65	5	71	14214080-003	CW3_MF05	18/12/2024	1,1	1,5	3,5	0,001344258	0,4	0,000156284	4,4	0,001740605	2,1	0,000830743	1,8	0,000712066	3,9		12,20	0,00	12	0,004494031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,04	0,01	0,01	0,005	0,001	0,001	0,001	0,002	1,49801E-05	3,67961E-06	3,7611E-06	1,865E-06	3,70308E-07	3,70308E-07	3,65884E-07	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	0,07	0,03	2,61241E-05	1,1144E-05	0,042	2.5	2.5	2.5	2.5	5	12		68	0.03	0.01	0.075	41,272538	41,272538	2,5	0,044762757	0,044762757	43,772538	0,783751799	0,783751799	-5,522381845		2,5	0,044762757	0,044762757	6,9	0,125614418	0,251228837	6,239345847	3,119672923	50,672538	1,034980636	0.2	0.35	1	0,017	0,000274194	0,001370968	71	87,65	5,91297106	-9,5	-1900,00	-0,791172184		10	0,104101603	0,832812825	0,834183793	6,95	0,036158691	0,112803288	0,851038021	0,30	15,12298264	84,87701736	0	6.9	8.6	-89	6.98	690	0.2	0.01	-6,94	-6,94	-0,29	-0,29
CW_72	CW_72	CW3MF06_2_December_2024	S8075	Section_2	CW_3	CW_3_Section_2	CW_3_MF06	MF06	Wetland	CW3S2-3-4	0.60-0.80	0.60-0.80	515F806R	CW3MF06_2	True Sample	T2	T2_0.60-0.80	2024-12-17	Winter	150	65	8,1	72	14214080-004	CW3_MF06	18/12/2024	8,4	8,6	450	0,172833184	29	0,011330584	320	0,126589432	150	0,059338796	130	0,051426957	280		1079,00	0,31	2000	0,749005227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	270	25	39	9,2	3	0,55	0,09	0,07	0,101115706	0,009199028	0,014668309	0,003431597	0,001110924	0,000203669	3,29295E-05	2,56119E-05	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	346,91	76,91	0,129787774	0,028672069	350	4000	1000	2.5	2.5	5000	1.429		70	0.03	0.01	0.075	11,62606704	11,62606704	0,8	0,014324082	0,014324082	12,42606704	0,22249001	0,22249001	-1,743910056		0,8	0,014324082	0,014324082	0,9	0,016384489	0,032768979	13,57930693	6,789653463	13,32606704	0,255258988	27	0.8	1	0,017	0,000274194	0,001370968	20	24,69	1,665625651	-3	-5,17	-0,249843848		61	0,635019779	5,080158234	5,081529202	1,92	0,017059316	0,115826846	0,867113837	0,05	30,41654554	69,58345446	0	42	8.7	-112	7.06	844	0.2	0.01	-0,86	-0,83	1,01	1,04
CW_73	CW_73	CW3MF09_2_December_2024	S8076	Section_3	CW_3	CW_3_Section_3	CW_3_MF09	MF09	Wetland	CW3S3-1	0.15-0.30	0.15-0.30	515F806R	CW3MF09_2	True Sample	T2	T2_0.15-0.30	2024-12-17	Winter	150	65	6,4	73	14214080-005	CW3_MF09	18/12/2024	13	14	170	0,065292536	1,4	0,000546994	25	0,009889799	13	0,005142696	6,2	0,00245267	19,2		215,60	0,08	14	0,005243037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3,2	0,2	0,12	0,005	0,001	0,001	0,001	0,002	0,001198408	7,35922E-05	4,51333E-05	1,865E-06	3,70308E-07	3,70308E-07	3,65884E-07	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	3,53	0,33	0,001320837	0,000122429	3,5	2.5	2.5	2.5	2.5	5	219		62	0.03	0.01	0.075	46,79491984	46,79491984	24	0,429722471	0,429722471	70,79491984	1,267590328	1,267590328	5,522381845	5,522381845	29,52238184	0,528601286	0,528601286	3,6	0,065537957	0,131075915	19,34131576	9,670657881	74,39491984	1,398666243	19	2.5	1	0,017	0,000274194	0,001370968	80,5	99,38	6,704143244	9,5	95,00	0,791172184	0,791172184	0,5	0,00520508	0,041640641	0,043011609	8,10	0,016176601	0,156438372	0,827385027	1,45	36,43391876	9,03442605	54,53165519	5.3	8.9	-89	7.1	712	0.2	0.01	-8,02	-8,02	-1,37	-1,37
CW_74	CW_74	CW3MF10_2_December_2024	S8077	Section_3	CW_3	CW_3_Section_3	CW_3_MF10	MF10	Wetland	CW3S3-3-4	0.60-0.80	0.60-0.80	515F806R	CW3MF10_2	True Sample	T2	T2_0.60-0.80	2024-12-17	Winter	150	65	19,3	74	14214080-006	CW3_MF10	18/12/2024	10	11	750	0,288055307	38	0,014846972	550	0,217575586	240	0,094942074	200	0,079118395	440		1778,00	0,52	3400	1,273308887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2100	78	73	21	5,4	0,99	0,1	0,06	0,786455489	0,028700966	0,027456066	0,007832992	0,001999663	0,000366605	3,65884E-05	2,1953E-05	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	2278,55	178,55	0,852870323	0,066414834	2300	5100	1200	2.5	2.5	6300	4.078		69	0.03	0.01	0.075	20,34561732	20,34561732	3,4	0,06087735	0,06087735	23,74561732	0,425167723	0,425167723	8,719550281	8,719550281	12,11955028	0,217001796	0,217001796	1,3	0,023666485	0,047332969	17,96497155	8,982485776	25,04561732	0,472500692	27	1.2	1	0,017	0,000274194	0,001370968	35	43,21	2,914844889	15	24,59	1,249219238	1,249219238	46	0,478867375	3,830938996	3,832309964	3,39	0,013973469	0,125516489	0,860510042	1,51	14,33723509	3,127273236	82,53549168	0.61	8.7	-105	7.01	645	0.2	0.01	-1,59	-1,53	0,28	0,35
CW_75	CW_75	CWinf_3_February_2025	S8395	Section_0	CW_0	CW_0_Section_0	CW_0_INF	INF	INF	NA	NA	INF	515F806R	CWinf_3	True Sample	T3	T3_INF	2025-02-17	Winter	150	65	4,80	75	14243903-002	INFLOW	17/02/2025	64	17	660	0,25348867	210	0,082049056	770	0,304605821	280	0,110765753	500	0,197795988	780		2420,00	0,64	5900	2,209565421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7000	310	280	190	180	35	19	21	2,621518296	0,114067941	0,10531094	0,070869931	0,066655445	0,012960781	0,006951792	0,00768356	2,1	1,8	0,77	0,33	1		0,06	0,3	0,29	8035	1035	3,006018687	0,384500391	8000	8900	4200	35	2.5	13000	10.420		72	0.03	0.01	0.075	0	0	0,5	0,008952551	0,008952551	0,5	0,008952551	0,008952551	0	0	0,5	0,008952551	0,008952551	0,8	0,014563991	0,029127981	0,614704566	0,307352283	1,3	0,038080533	25	1.3	1	0,017	0,000274194	0,001370968	0	0,00	0	0	0,00	0	0	82	0,853633146	6,829065168	6,830436135	0,04	0,764904772	0,235095228	0	0,04	23,50952279	76,49047721	0	NA	NA	NA	NA	NA	NA	0.01	2,81	3,20	2,81	3,20
CW_76	CW_76	CW1eff_3_February_2025	S8396	Section_5	CW_1	CW_1_Section_5	CW_1_EFF	EFF	EFF	NA	NA	EFF	515F806R	CW1eff_3	True Sample	T3	T3_EFF	2025-02-17	Winter	150	65	5,70	76	14243903-001	CW1_OUT	17/02/2025	7,2	7,7	150	0,057611061	1	0,00039071	100	0,039559198	33	0,013054535	29	0,011472167	62		319,00	0,10	600	0,224701568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	320	4	4	2	1,6	0,19	0,03	0,02	0,119840836	0,001471844	0,001504442	0,000745999	0,000592493	7,03585E-05	1,09765E-05	7,31768E-06	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	331,84	11,84	0,124244268	0,004403431	320	1100	280	2.5	2.5	1400	639		62	0.03	0.01	0.075	33,71559442	33,71559442	10	0,17905103	0,17905103	43,71559442	0,782732219	0,782732219	22,08952738	22,08952738	32,08952738	0,574566291	0,574566291	2,7	0,049153468	0,098306936	15,92425214	7,96212607	46,41559442	0,881039155	20	1.4	1	0,017	0,000274194	0,001370968	58	70,73	4,830314387	38	61,29	3,164688736	3,164688736	24	0,249843848	1,998750781	2,000121749	5,71	0,017212546	0,137048462	0,845738992	3,84	14,97216975	2,5617029	82,46612735	1.65	8.1	-83	7.16	845	0.2	0.01	-5,39	-5,38	-3,52	-3,51
CW_77	CW_77	CW2eff_3_February_2025	S8397	Section_5	CW_2	CW_2_Section_5	CW_2_EFF	EFF	EFF	NA	NA	EFF	515F806R	CW2eff_3	True Sample	T3	T3_EFF	2025-02-17	Winter	150	65	3,85	77	14244714-001	CW2_OUT	18/02/2025	13	13	620	0,23812572	8,7	0,003399175	560	0,221531506	180	0,071206556	190	0,075162475	370		1558,70	0,46	3900	1,460560193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4900	390	220	99	35	1,9	0,09	0,04	1,835062807	0,143504829	0,08274431	0,036926964	0,012960781	0,000703585	3,29295E-05	1,46354E-05	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	5646,03	746,03	2,111950842	0,276888035	5700	4800	1400	2.5	2.5	6200	7.259		68	0.03	0.01	0.075	12,20737039	12,20737039	1,5	0,026857654	0,026857654	13,70737039	0,245431878	0,245431878	-2,325213408		1,5	0,026857654	0,026857654	1,5	0,027307482	0,054614965	8,987715377	4,493857689	15,20737039	0,300046843	25	1.2	1	0,017	0,000274194	0,001370968	21	25,61	1,748906933	-4	-7,02	-0,33312513		61	0,635019779	5,080158234	5,081529202	2,05	0,02665505	0,119784	0,853560951	0,08	32,96525236	67,03474764	0	0.72	7.3	-112	7.21	1029	0.2	0.01	-0,13	0,15	1,84	2,12
CW_78	CW_78	CW3eff_3_February_2025	S8398	Section_5	CW_3	CW_3_Section_5	CW_3_EFF	EFF	EFF	NA	NA	EFF	515F806R	CW3eff_3	True Sample	T3	T3_EFF	2025-02-17	Winter	150	65	2,80	78	14245613-001	CW3_OUT	19/02/2025	13	13	750	0,288055307	2	0,00078142	710	0,280870302	210	0,083074315	240	0,094942074	450		1924,00	0,57	4400	1,6478115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3000	110	140	43	20	1,6	0,08	0,04	1,123507841	0,040475721	0,05265547	0,016038984	0,007406161	0,000592493	2,92707E-05	1,46354E-05	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	3314,72	314,72	1,240720576	0,117212735	3300	5800	1400	2.5	2.5	7200	5.224		67	0.03	0.01	0.075	8,719550281	8,719550281	0,7	0,012533572	0,012533572	9,419550281	0,168658018	0,168658018	-1,162606704		0,7	0,012533572	0,012533572	1,1	0,020025487	0,040050974	8,422168095	4,211084048	10,51955028	0,208708992	32	1.3	1	0,017	0,000274194	0,001370968	15	18,29	1,249219238	-2	-3,08	-0,166562565		67	0,697480741	5,57984593	5,581216897	1,46	0,027471156	0,115683347	0,856845497	0,05	23,83508657	76,16491343	0	0.39	7.2	-101	7.08	866	0.2	0.01	0,76	0,88	2,16	2,28
CW_79	CW_79	CW1MF01_3_February_2025	S8399	Section_1	CW_1	CW_1_Section_1	CW_1_MF01	MF01	Wetland	CW1S1-1	0.15-0.30	0.15-0.30	515F806R	CW1MF01_3	True Sample	T3	T3_0.15-0.30	2025-02-17	Winter	150	65	5,45	79	14243904-001	CW1_MF01	17/02/2025	12	11	550	0,211240558	2	0,00078142	370	0,146369031	160	0,063294716	150	0,059338796	310		1244,00	0,36	2200	0,82390575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3000	0,47	0,26	0,13	0,1	0,02	0,02	0,002	1,123507841	0,000172942	9,77887E-05	4,849E-05	3,70308E-05	7,40616E-06	7,31768E-06	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	3001,002	1,002	1,123879548	0,000371707	3000	4300	70	2.5	2.5	4400	4.244		70	0.03	0.01	0.075	15,11388715	15,11388715	9,7	0,173679499	0,173679499	24,81388715	0,444295204	0,444295204	15,11388715	15,11388715	24,81388715	0,444295204	0,444295204	2	0,036409976	0,072819953	12,20256778	6,101283892	26,81388715	0,517115157	31	1.8	1	0,017	0,000274194	0,001370968	26	31,71	2,165313346	26	31,71	2,165313346	2,165313346	56	0,582968978	4,663751822	4,66512279	2,68	0,027147025	0,165631704	0,807221271	2,68	16,56317042	2,714702464	80,72212712	5.1	7.4	-109	7.11	855	0.2	0.01	-1,50	-1,50	-1,50	-1,50
CW_80	CW_80	CW1MF02_3_February_2025	S8400	Section_1	CW_1	CW_1_Section_1	CW_1_MF02	MF02	Wetland	CW1S1-3-4	0.60-0.80	0.60-0.80	515F806R	CW1MF02_3	True Sample	T3	T3_0.60-0.80	2025-02-17	Winter	150	65	4,00	80	14243904-002	CW1_MF02	17/02/2025	13	13	540	0,207399821	65	0,025396136	490	0,193840068	180	0,071206556	270	0,106809833	450		1545,00	0,43	3800	1,423109932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6600	190	230	100	62	4,3	0,74	0,63	2,471717251	0,069912609	0,086505415	0,037299964	0,022959098	0,001592325	0,000270754	0,000230507	0,01	0,001	0,002	0,001	0,001		0,002	0,001	0,001	7187,67	587,67	2,690487921	0,218770671	7200	7900	2300	2.5	2.5	10000	8.745		72	0.03	0.01	0.075	5,231730169	5,231730169	0,3	0,005371531	0,005371531	5,531730169	0,099046198	0,099046198	5,231730169	5,231730169	5,531730169	0,099046198	0,099046198	0,8	0,014563991	0,029127981	6,800759583	3,400379791	6,331730169	0,128174179	33	1.4	1	0,017	0,000274194	0,001370968	9	10,98	0,749531543	9	10,98	0,749531543	0,749531543	73	0,759941703	6,079533625	6,080904593	0,88	0,0331865	0,112846704	0,853966795	0,88	11,28467044	3,318650014	85,39667954	0.53	7.8	-125	7.08	1312	0.2	0.01	0,97	1,19	0,97	1,19
CW_81	CW_81	CW1MF05_3_February_2025	S8401	Section_2	CW_1	CW_1_Section_2	CW_1_MF05	MF05	Wetland	CW1S2-1	0.15-0.30	0.15-0.30	515F806R	CW1MF05_3	True Sample	T3	T3_0.15-0.30	2025-02-17	Winter	150	65	5,50	81	14243904-003	CW1_MF05	17/02/2025	10	9,9	470	0,180514659	1	0,00039071	260	0,102853914	150	0,059338796	88	0,034812094	238		975,00	0,28	1800	0,674104705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,002	0,01	0,01	0,05	0,02	0,001	0,001	0,002	7,49005E-07	3,67961E-06	3,7611E-06	1,865E-05	7,40616E-06	3,70308E-07	3,65884E-07	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	0,096	0,094	3,57138E-05	3,49648E-05	0,042	3400	25	2.5	2.5	3400	975		71	0.03	0.01	0.075	21,50822403	21,50822403	13	0,232766338	0,232766338	34,50822403	0,617873304	0,617873304	6,394336873	6,394336873	19,39433687	0,347257598	0,347257598	0,05	0,000910249	0,001820499	678,7956117	339,3978059	34,55822403	0,619693803	31	1.8	1	0,017	0,000274194	0,001370968	37	45,12	3,081407454	11	19,64	0,916094108	0,916094108	45	0,468457214	3,747657714	3,749028682	3,70	0,00049188	0,166943096	0,832565023	1,27	27,44745712	0,143893362	72,40864952	3.9	7.9	-114	7.21	1030	0.2	0.01	-2,74	-2,74	-0,31	-0,31
CW_82	CW_82	CW1MF06_3_February_2025	S8402	Section_2	CW_1	CW_1_Section_2	CW_1_MF06	MF06	Wetland	CW1S2-3-4	0.60-0.80	0.60-0.80	515F806R	CW1MF06_3	True Sample	T3	T3_0.60-0.80	2025-02-17	Winter	150	65	5,00	82	14243904-004	CW1_MF06	17/02/2025	11	11	630	0,241966458	5	0,001953549	370	0,146369031	110	0,043515117	130	0,051426957	240		1275,00	0,39	2500	0,936256534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5600	200	230	86	29	1	0,04	0,02	2,097214637	0,07359222	0,086505415	0,032077969	0,010738933	0,000370308	1,46354E-05	7,31768E-06	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	6146,06	546,06	2,300521435	0,203306798	6200	6000	1500	2.5	2.5	7500	7.475		71	0.03	0.01	0.075	13,95128045	13,95128045	1,6	0,028648165	0,028648165	15,55128045	0,278447278	0,278447278	8,719550281	8,719550281	10,31955028	0,18477261	0,18477261	2,5	0,04551247	0,091024941	6,118043582	3,059021791	18,05128045	0,369472218	33	1.6	1	0,017	0,000274194	0,001370968	24	29,27	1,998750781	15	20,55	1,249219238	1,249219238	58	0,603789298	4,830314387	4,831685355	2,37	0,038435967	0,11757646	0,843987573	1,53	12,11610335	5,968782868	81,91511378	0.66	8	-128	7.22	1132	1	0.01	-1,04	-0,84	-0,20	0,00
CW_83	CW_83	CW1MF09_3_February_2025	S8403	Section_3	CW_1	CW_1_Section_3	CW_1_MF09	MF09	Wetland	CW1S3-1	0.15-0.30	0.15-0.30	515F806R	CW1MF09_3	True Sample	T3	T3_0.15-0.30	2025-02-17	Winter	150	65	7,10	83	14244713-001	CW1_MF09	18/02/2025	8,2	8,8	730	0,280373832	6,9	0,002695898	360	0,142413111	220	0,087030235	120	0,047471037	340		1436,90	0,43	1200	0,449403136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,29	0,01	0,11	0,07	0,04	0,001	0,001	0,002	0,000108606	3,67961E-06	4,13722E-05	2,611E-05	1,48123E-05	3,70308E-07	3,65884E-07	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	0,524	0,234	0,000196048	8,7442E-05	0,51	1300	2.5	2.5	2.5	1300	1.437		69	0.03	0.01	0.075	25,57734749	25,57734749	14	0,250671441	0,250671441	39,57734749	0,708636481	0,708636481	4,069123465	4,069123465	18,06912346	0,323529516	0,323529516	3,5	0,063717459	0,127434917	11,12154341	5,560771704	43,07734749	0,836071399	27	1.5	1	0,017	0,000274194	0,001370968	44	53,66	3,664376431	7	15,56	0,582968978	0,582968978	38	0,395586092	3,164688736	3,166059704	4,50	0,028316053	0,157459104	0,814224844	1,03	31,2911366	12,32525382	56,38360958	6.58	7.4	-100	7.11	1004	0.1	0.01	-3,63	-3,63	-0,16	-0,16
